0x0	[0x0, nil]
0x343e0x33da	[0x343e, nil]
0x34400x33da	[0x3440, nil]
0x34410x33da	[0x3441, nil]
0x34420x33da	[0x3442, nil]
0x34430x33da	[0x3443, nil]
0x34440x33da	[0x3444, nil]
0x34450x33da	[0x3445, nil]
0x34460x33da	[0x3446, nil]
0x34470x33da	[0x3447, nil]
0x34480x33da	[0x3448, nil]
0x34490x33da	[0x3449, nil]
0x344b0x33da	[0x344b, nil]
0x344c0x33da	[0x344c, nil]
0x344d0x33da	[0x344d, nil]
0x344f0x1563	[0x344f, nil]
0x34510x1563	[0x3451, nil]
0x34540x1563	[0x3454, nil]
0x34550x1563	[0x3455, nil]
0x34580x1563	[0x3458, nil]
0x34590x1563	[0x3459, nil]
0x34620x1563	[0x3462, nil]
0x34650x1563	[0x3465, nil]
0x34670x1cfd	[0x3467, nil]
0x34690x1cfd	[0x3469, nil]
0x347e0x1cfd	[0x347e, nil]
0x347f0x1cfd	[0x347f, nil]
0x34800x1cfd	[0x3480, nil]
0x34810x1cfd	[0x3481, nil]
0x34820x1cfd	[0x3482, nil]
0x34850x1cfd	[0x3485, nil]
0x34670x1d9b	[0x3467, nil]
0x34690x1d9b	[0x3469, nil]
0x347e0x1d9b	[0x347e, nil]
0x347f0x1d9b	[0x347f, nil]
0x34800x1d9b	[0x3480, nil]
0x34810x1d9b	[0x3481, nil]
0x34820x1d9b	[0x3482, nil]
0x34850x1d9b	[0x3485, nil]
0x34870x1cfd	[0x3487, nil]
0x349c0x1cfd	[0x349c, nil]
0x349d0x1cfd	[0x349d, nil]
0x349e0x1cfd	[0x349e, nil]
0x34b30x1cfd	[0x34b3, nil]
0x34b40x1cfd	[0x34b4, nil]
0x34b50x1cfd	[0x34b5, nil]
0x34b60x1cfd	[0x34b6, nil]
0x34b70x1cfd	[0x34b7, nil]
0x34b80x1cfd	[0x34b8, nil]
0x34870x1d9b	[0x3487, nil]
0x349c0x1d9b	[0x349c, nil]
0x349d0x1d9b	[0x349d, nil]
0x349e0x1d9b	[0x349e, nil]
0x34b30x1d9b	[0x34b3, nil]
0x34b40x1d9b	[0x34b4, nil]
0x34b50x1d9b	[0x34b5, nil]
0x34b60x1d9b	[0x34b6, nil]
0x34b70x1d9b	[0x34b7, nil]
0x34b80x1d9b	[0x34b8, nil]
0x34870x3466	[0x3487, nil]
0x349c0x3466	[0x349c, nil]
0x349d0x3466	[0x349d, nil]
0x349e0x3466	[0x349e, nil]
0x34b30x3466	[0x34b3, nil]
0x34b40x3466	[0x34b4, nil]
0x34b50x3466	[0x34b5, nil]
0x34b60x3466	[0x34b6, nil]
0x34b70x3466	[0x34b7, nil]
0x34b80x3466	[0x34b8, nil]
0x34ba0x21f1	[0x34ba, nil]
0x34bd0x21f1	[0x34bd, nil]
0x34be0x21f1	[0x34be, nil]
0x34c10x21f1	[0x34c1, nil]
0x34ba0x2264	[0x34ba, nil]
0x34bd0x2264	[0x34bd, nil]
0x34be0x2264	[0x34be, nil]
0x34c10x2264	[0x34c1, nil]
0x34c30x21f1	[0x34c3, nil]
0x34c40x21f1	[0x34c4, nil]
0x34c70x21f1	[0x34c7, nil]
0x34c30x2264	[0x34c3, nil]
0x34c40x2264	[0x34c4, nil]
0x34c70x2264	[0x34c7, nil]
0x34c30x34b9	[0x34c3, nil]
0x34c40x34b9	[0x34c4, nil]
0x34c70x34b9	[0x34c7, nil]
0x34ca0x21f1	[0x34ca, nil]
0x34cb0x21f1	[0x34cb, nil]
0x34cc0x21f1	[0x34cc, nil]
0x34ed0x21f1	[0x34ed, nil]
0x34ee0x21f1	[0x34ee, nil]
0x34ef0x21f1	[0x34ef, nil]
0x34f10x21f1	[0x34f1, nil]
0x34f30x21f1	[0x34f3, nil]
0x34f40x21f1	[0x34f4, nil]
0x34f50x21f1	[0x34f5, nil]
0x34f60x21f1	[0x34f6, nil]
0x34f80x21f1	[0x34f8, nil]
0x34fa0x21f1	[0x34fa, nil]
0x34fb0x21f1	[0x34fb, nil]
0x34fc0x21f1	[0x34fc, nil]
0x34fd0x21f1	[0x34fd, nil]
0x351e0x21f1	[0x351e, nil]
0x35200x21f1	[0x3520, nil]
0x35210x21f1	[0x3521, nil]
0x35220x21f1	[0x3522, nil]
0x35230x21f1	[0x3523, nil]
0x35240x21f1	[0x3524, nil]
0x35250x21f1	[0x3525, nil]
0x35260x21f1	[0x3526, nil]
0x35270x21f1	[0x3527, nil]
0x35280x21f1	[0x3528, nil]
0x35290x21f1	[0x3529, nil]
0x352b0x21f1	[0x352b, nil]
0x352c0x21f1	[0x352c, nil]
0x352d0x21f1	[0x352d, nil]
0x34ca0x2264	[0x34ca, nil]
0x34cb0x2264	[0x34cb, nil]
0x34cc0x2264	[0x34cc, nil]
0x34ed0x2264	[0x34ed, nil]
0x34ee0x2264	[0x34ee, nil]
0x34ef0x2264	[0x34ef, nil]
0x34f10x2264	[0x34f1, nil]
0x34f30x2264	[0x34f3, nil]
0x34f40x2264	[0x34f4, nil]
0x34f50x2264	[0x34f5, nil]
0x34f60x2264	[0x34f6, nil]
0x34f80x2264	[0x34f8, nil]
0x34fa0x2264	[0x34fa, nil]
0x34fb0x2264	[0x34fb, nil]
0x34fc0x2264	[0x34fc, nil]
0x34fd0x2264	[0x34fd, nil]
0x351e0x2264	[0x351e, nil]
0x35200x2264	[0x3520, nil]
0x35210x2264	[0x3521, nil]
0x35220x2264	[0x3522, nil]
0x35230x2264	[0x3523, nil]
0x35240x2264	[0x3524, nil]
0x35250x2264	[0x3525, nil]
0x35260x2264	[0x3526, nil]
0x35270x2264	[0x3527, nil]
0x35280x2264	[0x3528, nil]
0x35290x2264	[0x3529, nil]
0x352b0x2264	[0x352b, nil]
0x352c0x2264	[0x352c, nil]
0x352d0x2264	[0x352d, nil]
0x34ca0x34b9	[0x34ca, nil]
0x34cb0x34b9	[0x34cb, nil]
0x34cc0x34b9	[0x34cc, nil]
0x34ed0x34b9	[0x34ed, nil]
0x34ee0x34b9	[0x34ee, nil]
0x34ef0x34b9	[0x34ef, nil]
0x34f10x34b9	[0x34f1, nil]
0x34f30x34b9	[0x34f3, nil]
0x34f40x34b9	[0x34f4, nil]
0x34f50x34b9	[0x34f5, nil]
0x34f60x34b9	[0x34f6, nil]
0x34f80x34b9	[0x34f8, nil]
0x34fa0x34b9	[0x34fa, nil]
0x34fb0x34b9	[0x34fb, nil]
0x34fc0x34b9	[0x34fc, nil]
0x34fd0x34b9	[0x34fd, nil]
0x351e0x34b9	[0x351e, nil]
0x35200x34b9	[0x3520, nil]
0x35210x34b9	[0x3521, nil]
0x35220x34b9	[0x3522, nil]
0x35230x34b9	[0x3523, nil]
0x35240x34b9	[0x3524, nil]
0x35250x34b9	[0x3525, nil]
0x35260x34b9	[0x3526, nil]
0x35270x34b9	[0x3527, nil]
0x35280x34b9	[0x3528, nil]
0x35290x34b9	[0x3529, nil]
0x352b0x34b9	[0x352b, nil]
0x352c0x34b9	[0x352c, nil]
0x352d0x34b9	[0x352d, nil]
0x352f0x21f1	[0x352f, nil]
0x35310x21f1	[0x3531, nil]
0x35320x21f1	[0x3532, nil]
0x35330x21f1	[0x3533, nil]
0x35480x21f1	[0x3548, nil]
0x35490x21f1	[0x3549, nil]
0x354a0x21f1	[0x354a, nil]
0x354b0x21f1	[0x354b, nil]
0x354d0x21f1	[0x354d, nil]
0x354e0x21f1	[0x354e, nil]
0x354f0x21f1	[0x354f, nil]
0x35500x21f1	[0x3550, nil]
0x35520x21f1	[0x3552, nil]
0x35530x21f1	[0x3553, nil]
0x35540x21f1	[0x3554, nil]
0x35550x21f1	[0x3555, nil]
0x35560x21f1	[0x3556, nil]
0x35570x21f1	[0x3557, nil]
0x35580x21f1	[0x3558, nil]
0x35590x21f1	[0x3559, nil]
0x355a0x21f1	[0x355a, nil]
0x355b0x21f1	[0x355b, nil]
0x355c0x21f1	[0x355c, nil]
0x355d0x21f1	[0x355d, nil]
0x355e0x21f1	[0x355e, nil]
0x355f0x21f1	[0x355f, nil]
0x35600x21f1	[0x3560, nil]
0x35610x21f1	[0x3561, nil]
0x35620x21f1	[0x3562, nil]
0x35640x21f1	[0x3564, nil]
0x35650x21f1	[0x3565, nil]
0x35660x21f1	[0x3566, nil]
0x35670x21f1	[0x3567, nil]
0x35680x21f1	[0x3568, nil]
0x35690x21f1	[0x3569, nil]
0x356b0x21f1	[0x356b, nil]
0x356c0x21f1	[0x356c, nil]
0x356d0x21f1	[0x356d, nil]
0x356e0x21f1	[0x356e, nil]
0x356f0x21f1	[0x356f, nil]
0x358c0x21f1	[0x358c, nil]
0x358d0x21f1	[0x358d, nil]
0x35ae0x21f1	[0x35ae, nil]
0x35af0x21f1	[0x35af, nil]
0x35b00x21f1	[0x35b0, nil]
0x35b10x21f1	[0x35b1, nil]
0x35b20x21f1	[0x35b2, nil]
0x35b30x21f1	[0x35b3, nil]
0x35b40x21f1	[0x35b4, nil]
0x35b50x21f1	[0x35b5, nil]
0x35b70x21f1	[0x35b7, nil]
0x35b80x21f1	[0x35b8, nil]
0x35b90x21f1	[0x35b9, nil]
0x35ba0x21f1	[0x35ba, nil]
0x35bb0x21f1	[0x35bb, nil]
0x35bc0x21f1	[0x35bc, nil]
0x35bd0x21f1	[0x35bd, nil]
0x35be0x21f1	[0x35be, nil]
0x35bf0x21f1	[0x35bf, nil]
0x35c00x21f1	[0x35c0, nil]
0x35c10x21f1	[0x35c1, nil]
0x35c20x21f1	[0x35c2, nil]
0x35c30x21f1	[0x35c3, nil]
0x35c40x21f1	[0x35c4, nil]
0x35c50x21f1	[0x35c5, nil]
0x352f0x2264	[0x352f, nil]
0x35310x2264	[0x3531, nil]
0x35320x2264	[0x3532, nil]
0x35330x2264	[0x3533, nil]
0x35480x2264	[0x3548, nil]
0x35490x2264	[0x3549, nil]
0x354a0x2264	[0x354a, nil]
0x354b0x2264	[0x354b, nil]
0x354d0x2264	[0x354d, nil]
0x354e0x2264	[0x354e, nil]
0x354f0x2264	[0x354f, nil]
0x35500x2264	[0x3550, nil]
0x35520x2264	[0x3552, nil]
0x35530x2264	[0x3553, nil]
0x35540x2264	[0x3554, nil]
0x35550x2264	[0x3555, nil]
0x35560x2264	[0x3556, nil]
0x35570x2264	[0x3557, nil]
0x35580x2264	[0x3558, nil]
0x35590x2264	[0x3559, nil]
0x355a0x2264	[0x355a, nil]
0x355b0x2264	[0x355b, nil]
0x355c0x2264	[0x355c, nil]
0x355d0x2264	[0x355d, nil]
0x355e0x2264	[0x355e, nil]
0x355f0x2264	[0x355f, nil]
0x35600x2264	[0x3560, nil]
0x35610x2264	[0x3561, nil]
0x35620x2264	[0x3562, nil]
0x35640x2264	[0x3564, nil]
0x35650x2264	[0x3565, nil]
0x35660x2264	[0x3566, nil]
0x35670x2264	[0x3567, nil]
0x35680x2264	[0x3568, nil]
0x35690x2264	[0x3569, nil]
0x356b0x2264	[0x356b, nil]
0x356c0x2264	[0x356c, nil]
0x356d0x2264	[0x356d, nil]
0x356e0x2264	[0x356e, nil]
0x356f0x2264	[0x356f, nil]
0x358c0x2264	[0x358c, nil]
0x358d0x2264	[0x358d, nil]
0x35ae0x2264	[0x35ae, nil]
0x35af0x2264	[0x35af, nil]
0x35b00x2264	[0x35b0, nil]
0x35b10x2264	[0x35b1, nil]
0x35b20x2264	[0x35b2, nil]
0x35b30x2264	[0x35b3, nil]
0x35b40x2264	[0x35b4, nil]
0x35b50x2264	[0x35b5, nil]
0x35b70x2264	[0x35b7, nil]
0x35b80x2264	[0x35b8, nil]
0x35b90x2264	[0x35b9, nil]
0x35ba0x2264	[0x35ba, nil]
0x35bb0x2264	[0x35bb, nil]
0x35bc0x2264	[0x35bc, nil]
0x35bd0x2264	[0x35bd, nil]
0x35be0x2264	[0x35be, nil]
0x35bf0x2264	[0x35bf, nil]
0x35c00x2264	[0x35c0, nil]
0x35c10x2264	[0x35c1, nil]
0x35c20x2264	[0x35c2, nil]
0x35c30x2264	[0x35c3, nil]
0x35c40x2264	[0x35c4, nil]
0x35c50x2264	[0x35c5, nil]
0x352f0x34b9	[0x352f, nil]
0x35310x34b9	[0x3531, nil]
0x35320x34b9	[0x3532, nil]
0x35330x34b9	[0x3533, nil]
0x35480x34b9	[0x3548, nil]
0x35490x34b9	[0x3549, nil]
0x354a0x34b9	[0x354a, nil]
0x354b0x34b9	[0x354b, nil]
0x354d0x34b9	[0x354d, nil]
0x354e0x34b9	[0x354e, nil]
0x354f0x34b9	[0x354f, nil]
0x35500x34b9	[0x3550, nil]
0x35520x34b9	[0x3552, nil]
0x35530x34b9	[0x3553, nil]
0x35540x34b9	[0x3554, nil]
0x35550x34b9	[0x3555, nil]
0x35560x34b9	[0x3556, nil]
0x35570x34b9	[0x3557, nil]
0x35580x34b9	[0x3558, nil]
0x35590x34b9	[0x3559, nil]
0x355a0x34b9	[0x355a, nil]
0x355b0x34b9	[0x355b, nil]
0x355c0x34b9	[0x355c, nil]
0x355d0x34b9	[0x355d, nil]
0x355e0x34b9	[0x355e, nil]
0x355f0x34b9	[0x355f, nil]
0x35600x34b9	[0x3560, nil]
0x35610x34b9	[0x3561, nil]
0x35620x34b9	[0x3562, nil]
0x35640x34b9	[0x3564, nil]
0x35650x34b9	[0x3565, nil]
0x35660x34b9	[0x3566, nil]
0x35670x34b9	[0x3567, nil]
0x35680x34b9	[0x3568, nil]
0x35690x34b9	[0x3569, nil]
0x356b0x34b9	[0x356b, nil]
0x356c0x34b9	[0x356c, nil]
0x356d0x34b9	[0x356d, nil]
0x356e0x34b9	[0x356e, nil]
0x356f0x34b9	[0x356f, nil]
0x358c0x34b9	[0x358c, nil]
0x358d0x34b9	[0x358d, nil]
0x35ae0x34b9	[0x35ae, nil]
0x35af0x34b9	[0x35af, nil]
0x35b00x34b9	[0x35b0, nil]
0x35b10x34b9	[0x35b1, nil]
0x35b20x34b9	[0x35b2, nil]
0x35b30x34b9	[0x35b3, nil]
0x35b40x34b9	[0x35b4, nil]
0x35b50x34b9	[0x35b5, nil]
0x35b70x34b9	[0x35b7, nil]
0x35b80x34b9	[0x35b8, nil]
0x35b90x34b9	[0x35b9, nil]
0x35ba0x34b9	[0x35ba, nil]
0x35bb0x34b9	[0x35bb, nil]
0x35bc0x34b9	[0x35bc, nil]
0x35bd0x34b9	[0x35bd, nil]
0x35be0x34b9	[0x35be, nil]
0x35bf0x34b9	[0x35bf, nil]
0x35c00x34b9	[0x35c0, nil]
0x35c10x34b9	[0x35c1, nil]
0x35c20x34b9	[0x35c2, nil]
0x35c30x34b9	[0x35c3, nil]
0x35c40x34b9	[0x35c4, nil]
0x35c50x34b9	[0x35c5, nil]
0x35c70x21f1	[0x35c7, nil]
0x35c90x21f1	[0x35c9, nil]
0x35ca0x21f1	[0x35ca, nil]
0x35cb0x21f1	[0x35cb, nil]
0x35ce0x21f1	[0x35ce, nil]
0x35c70x2264	[0x35c7, nil]
0x35c90x2264	[0x35c9, nil]
0x35ca0x2264	[0x35ca, nil]
0x35cb0x2264	[0x35cb, nil]
0x35ce0x2264	[0x35ce, nil]
0x35c70x34b9	[0x35c7, nil]
0x35c90x34b9	[0x35c9, nil]
0x35ca0x34b9	[0x35ca, nil]
0x35cb0x34b9	[0x35cb, nil]
0x35ce0x34b9	[0x35ce, nil]
0x35d00x21f1	[0x35d0, nil]
0x35d10x21f1	[0x35d1, nil]
0x35d20x21f1	[0x35d2, nil]
0x35d30x21f1	[0x35d3, nil]
0x35f40x21f1	[0x35f4, nil]
0x35f50x21f1	[0x35f5, nil]
0x35f60x21f1	[0x35f6, nil]
0x35f70x21f1	[0x35f7, nil]
0x35f80x21f1	[0x35f8, nil]
0x35fa0x21f1	[0x35fa, nil]
0x35fb0x21f1	[0x35fb, nil]
0x35fc0x21f1	[0x35fc, nil]
0x35fd0x21f1	[0x35fd, nil]
0x35fe0x21f1	[0x35fe, nil]
0x35ff0x21f1	[0x35ff, nil]
0x36020x21f1	[0x3602, nil]
0x35d00x2264	[0x35d0, nil]
0x35d10x2264	[0x35d1, nil]
0x35d20x2264	[0x35d2, nil]
0x35d30x2264	[0x35d3, nil]
0x35f40x2264	[0x35f4, nil]
0x35f50x2264	[0x35f5, nil]
0x35f60x2264	[0x35f6, nil]
0x35f70x2264	[0x35f7, nil]
0x35f80x2264	[0x35f8, nil]
0x35fa0x2264	[0x35fa, nil]
0x35fb0x2264	[0x35fb, nil]
0x35fc0x2264	[0x35fc, nil]
0x35fd0x2264	[0x35fd, nil]
0x35fe0x2264	[0x35fe, nil]
0x35ff0x2264	[0x35ff, nil]
0x36020x2264	[0x3602, nil]
0x35d00x34b9	[0x35d0, nil]
0x35d10x34b9	[0x35d1, nil]
0x35d20x34b9	[0x35d2, nil]
0x35d30x34b9	[0x35d3, nil]
0x35f40x34b9	[0x35f4, nil]
0x35f50x34b9	[0x35f5, nil]
0x35f60x34b9	[0x35f6, nil]
0x35f70x34b9	[0x35f7, nil]
0x35f80x34b9	[0x35f8, nil]
0x35fa0x34b9	[0x35fa, nil]
0x35fb0x34b9	[0x35fb, nil]
0x35fc0x34b9	[0x35fc, nil]
0x35fd0x34b9	[0x35fd, nil]
0x35fe0x34b9	[0x35fe, nil]
0x35ff0x34b9	[0x35ff, nil]
0x36020x34b9	[0x3602, nil]
0x36040x21f1	[0x3604, nil]
0x36060x21f1	[0x3606, nil]
0x36070x21f1	[0x3607, nil]
0x36090x21f1	[0x3609, nil]
0x360a0x21f1	[0x360a, nil]
0x360d0x21f1	[0x360d, nil]
0x360e0x21f1	[0x360e, nil]
0x360f0x21f1	[0x360f, nil]
0x36100x21f1	[0x3610, nil]
0x36110x21f1	[0x3611, nil]
0x36120x21f1	[0x3612, nil]
0x36130x21f1	[0x3613, nil]
0x36140x21f1	[0x3614, nil]
0x36150x21f1	[0x3615, nil]
0x36160x21f1	[0x3616, nil]
0x36170x21f1	[0x3617, nil]
0x36180x21f1	[0x3618, nil]
0x36190x21f1	[0x3619, nil]
0x361a0x21f1	[0x361a, nil]
0x361b0x21f1	[0x361b, nil]
0x361c0x21f1	[0x361c, nil]
0x361d0x21f1	[0x361d, nil]
0x361e0x21f1	[0x361e, nil]
0x361f0x21f1	[0x361f, nil]
0x36200x21f1	[0x3620, nil]
0x36210x21f1	[0x3621, nil]
0x36220x21f1	[0x3622, nil]
0x36230x21f1	[0x3623, nil]
0x36240x21f1	[0x3624, nil]
0x36250x21f1	[0x3625, nil]
0x36260x21f1	[0x3626, nil]
0x36270x21f1	[0x3627, nil]
0x36280x21f1	[0x3628, nil]
0x36290x21f1	[0x3629, nil]
0x362b0x21f1	[0x362b, nil]
0x362d0x21f1	[0x362d, nil]
0x362e0x21f1	[0x362e, nil]
0x362f0x21f1	[0x362f, nil]
0x36300x21f1	[0x3630, nil]
0x36310x21f1	[0x3631, nil]
0x36320x21f1	[0x3632, nil]
0x36340x21f1	[0x3634, nil]
0x36350x21f1	[0x3635, nil]
0x36360x21f1	[0x3636, nil]
0x36370x21f1	[0x3637, nil]
0x36380x21f1	[0x3638, nil]
0x36390x21f1	[0x3639, nil]
0x363a0x21f1	[0x363a, nil]
0x363b0x21f1	[0x363b, nil]
0x363c0x21f1	[0x363c, nil]
0x363e0x21f1	[0x363e, nil]
0x363f0x21f1	[0x363f, nil]
0x36400x21f1	[0x3640, nil]
0x36430x21f1	[0x3643, nil]
0x36040x2264	[0x3604, nil]
0x36060x2264	[0x3606, nil]
0x36070x2264	[0x3607, nil]
0x36090x2264	[0x3609, nil]
0x360a0x2264	[0x360a, nil]
0x360d0x2264	[0x360d, nil]
0x360e0x2264	[0x360e, nil]
0x360f0x2264	[0x360f, nil]
0x36100x2264	[0x3610, nil]
0x36110x2264	[0x3611, nil]
0x36120x2264	[0x3612, nil]
0x36130x2264	[0x3613, nil]
0x36140x2264	[0x3614, nil]
0x36150x2264	[0x3615, nil]
0x36160x2264	[0x3616, nil]
0x36170x2264	[0x3617, nil]
0x36180x2264	[0x3618, nil]
0x36190x2264	[0x3619, nil]
0x361a0x2264	[0x361a, nil]
0x361b0x2264	[0x361b, nil]
0x361c0x2264	[0x361c, nil]
0x361d0x2264	[0x361d, nil]
0x361e0x2264	[0x361e, nil]
0x361f0x2264	[0x361f, nil]
0x36200x2264	[0x3620, nil]
0x36210x2264	[0x3621, nil]
0x36220x2264	[0x3622, nil]
0x36230x2264	[0x3623, nil]
0x36240x2264	[0x3624, nil]
0x36250x2264	[0x3625, nil]
0x36260x2264	[0x3626, nil]
0x36270x2264	[0x3627, nil]
0x36280x2264	[0x3628, nil]
0x36290x2264	[0x3629, nil]
0x362b0x2264	[0x362b, nil]
0x362d0x2264	[0x362d, nil]
0x362e0x2264	[0x362e, nil]
0x362f0x2264	[0x362f, nil]
0x36300x2264	[0x3630, nil]
0x36310x2264	[0x3631, nil]
0x36320x2264	[0x3632, nil]
0x36340x2264	[0x3634, nil]
0x36350x2264	[0x3635, nil]
0x36360x2264	[0x3636, nil]
0x36370x2264	[0x3637, nil]
0x36380x2264	[0x3638, nil]
0x36390x2264	[0x3639, nil]
0x363a0x2264	[0x363a, nil]
0x363b0x2264	[0x363b, nil]
0x363c0x2264	[0x363c, nil]
0x363e0x2264	[0x363e, nil]
0x363f0x2264	[0x363f, nil]
0x36400x2264	[0x3640, nil]
0x36430x2264	[0x3643, nil]
0x36040x34b9	[0x3604, nil]
0x36060x34b9	[0x3606, nil]
0x36070x34b9	[0x3607, nil]
0x36090x34b9	[0x3609, nil]
0x360a0x34b9	[0x360a, nil]
0x360d0x34b9	[0x360d, nil]
0x360e0x34b9	[0x360e, nil]
0x360f0x34b9	[0x360f, nil]
0x36100x34b9	[0x3610, nil]
0x36110x34b9	[0x3611, nil]
0x36120x34b9	[0x3612, nil]
0x36130x34b9	[0x3613, nil]
0x36140x34b9	[0x3614, nil]
0x36150x34b9	[0x3615, nil]
0x36160x34b9	[0x3616, nil]
0x36170x34b9	[0x3617, nil]
0x36180x34b9	[0x3618, nil]
0x36190x34b9	[0x3619, nil]
0x361a0x34b9	[0x361a, nil]
0x361b0x34b9	[0x361b, nil]
0x361c0x34b9	[0x361c, nil]
0x361d0x34b9	[0x361d, nil]
0x361e0x34b9	[0x361e, nil]
0x361f0x34b9	[0x361f, nil]
0x36200x34b9	[0x3620, nil]
0x36210x34b9	[0x3621, nil]
0x36220x34b9	[0x3622, nil]
0x36230x34b9	[0x3623, nil]
0x36240x34b9	[0x3624, nil]
0x36250x34b9	[0x3625, nil]
0x36260x34b9	[0x3626, nil]
0x36270x34b9	[0x3627, nil]
0x36280x34b9	[0x3628, nil]
0x36290x34b9	[0x3629, nil]
0x362b0x34b9	[0x362b, nil]
0x362d0x34b9	[0x362d, nil]
0x362e0x34b9	[0x362e, nil]
0x362f0x34b9	[0x362f, nil]
0x36300x34b9	[0x3630, nil]
0x36310x34b9	[0x3631, nil]
0x36320x34b9	[0x3632, nil]
0x36340x34b9	[0x3634, nil]
0x36350x34b9	[0x3635, nil]
0x36360x34b9	[0x3636, nil]
0x36370x34b9	[0x3637, nil]
0x36380x34b9	[0x3638, nil]
0x36390x34b9	[0x3639, nil]
0x363a0x34b9	[0x363a, nil]
0x363b0x34b9	[0x363b, nil]
0x363c0x34b9	[0x363c, nil]
0x363e0x34b9	[0x363e, nil]
0x363f0x34b9	[0x363f, nil]
0x36400x34b9	[0x3640, nil]
0x36430x34b9	[0x3643, nil]
0x36460x21f1	[0x3646, nil]
0x36470x21f1	[0x3647, nil]
0x36480x21f1	[0x3648, nil]
0x36490x21f1	[0x3649, nil]
0x364b0x21f1	[0x364b, nil]
0x364c0x21f1	[0x364c, nil]
0x364e0x21f1	[0x364e, nil]
0x364f0x21f1	[0x364f, nil]
0x36500x21f1	[0x3650, nil]
0x36510x21f1	[0x3651, nil]
0x36520x21f1	[0x3652, nil]
0x36530x21f1	[0x3653, nil]
0x36550x21f1	[0x3655, nil]
0x36560x21f1	[0x3656, nil]
0x36570x21f1	[0x3657, nil]
0x36580x21f1	[0x3658, nil]
0x36590x21f1	[0x3659, nil]
0x365a0x21f1	[0x365a, nil]
0x365c0x21f1	[0x365c, nil]
0x365e0x21f1	[0x365e, nil]
0x365f0x21f1	[0x365f, nil]
0x36600x21f1	[0x3660, nil]
0x36610x21f1	[0x3661, nil]
0x36640x21f1	[0x3664, nil]
0x36460x2264	[0x3646, nil]
0x36470x2264	[0x3647, nil]
0x36480x2264	[0x3648, nil]
0x36490x2264	[0x3649, nil]
0x364b0x2264	[0x364b, nil]
0x364c0x2264	[0x364c, nil]
0x364e0x2264	[0x364e, nil]
0x364f0x2264	[0x364f, nil]
0x36500x2264	[0x3650, nil]
0x36510x2264	[0x3651, nil]
0x36520x2264	[0x3652, nil]
0x36530x2264	[0x3653, nil]
0x36550x2264	[0x3655, nil]
0x36560x2264	[0x3656, nil]
0x36570x2264	[0x3657, nil]
0x36580x2264	[0x3658, nil]
0x36590x2264	[0x3659, nil]
0x365a0x2264	[0x365a, nil]
0x365c0x2264	[0x365c, nil]
0x365e0x2264	[0x365e, nil]
0x365f0x2264	[0x365f, nil]
0x36600x2264	[0x3660, nil]
0x36610x2264	[0x3661, nil]
0x36640x2264	[0x3664, nil]
0x36460x34b9	[0x3646, nil]
0x36470x34b9	[0x3647, nil]
0x36480x34b9	[0x3648, nil]
0x36490x34b9	[0x3649, nil]
0x364b0x34b9	[0x364b, nil]
0x364c0x34b9	[0x364c, nil]
0x364e0x34b9	[0x364e, nil]
0x364f0x34b9	[0x364f, nil]
0x36500x34b9	[0x3650, nil]
0x36510x34b9	[0x3651, nil]
0x36520x34b9	[0x3652, nil]
0x36530x34b9	[0x3653, nil]
0x36550x34b9	[0x3655, nil]
0x36560x34b9	[0x3656, nil]
0x36570x34b9	[0x3657, nil]
0x36580x34b9	[0x3658, nil]
0x36590x34b9	[0x3659, nil]
0x365a0x34b9	[0x365a, nil]
0x365c0x34b9	[0x365c, nil]
0x365e0x34b9	[0x365e, nil]
0x365f0x34b9	[0x365f, nil]
0x36600x34b9	[0x3660, nil]
0x36610x34b9	[0x3661, nil]
0x36640x34b9	[0x3664, nil]
0x36660x21f1	[0x3666, nil]
0x36680x21f1	[0x3668, nil]
0x36690x21f1	[0x3669, nil]
0x36660x2264	[0x3666, nil]
0x36680x2264	[0x3668, nil]
0x36690x2264	[0x3669, nil]
0x36660x34b9	[0x3666, nil]
0x36680x34b9	[0x3668, nil]
0x36690x34b9	[0x3669, nil]
0x366b0x21f1	[0x366b, nil]
0x366c0x21f1	[0x366c, nil]
0x366d0x21f1	[0x366d, nil]
0x366e0x21f1	[0x366e, nil]
0x366f0x21f1	[0x366f, nil]
0x36700x21f1	[0x3670, nil]
0x36710x21f1	[0x3671, nil]
0x36720x21f1	[0x3672, nil]
0x36730x21f1	[0x3673, nil]
0x36760x21f1	[0x3676, nil]
0x366b0x2264	[0x366b, nil]
0x366c0x2264	[0x366c, nil]
0x366d0x2264	[0x366d, nil]
0x366e0x2264	[0x366e, nil]
0x366f0x2264	[0x366f, nil]
0x36700x2264	[0x3670, nil]
0x36710x2264	[0x3671, nil]
0x36720x2264	[0x3672, nil]
0x36730x2264	[0x3673, nil]
0x36760x2264	[0x3676, nil]
0x366b0x34b9	[0x366b, nil]
0x366c0x34b9	[0x366c, nil]
0x366d0x34b9	[0x366d, nil]
0x366e0x34b9	[0x366e, nil]
0x366f0x34b9	[0x366f, nil]
0x36700x34b9	[0x3670, nil]
0x36710x34b9	[0x3671, nil]
0x36720x34b9	[0x3672, nil]
0x36730x34b9	[0x3673, nil]
0x36760x34b9	[0x3676, nil]
0x36780x21f1	[0x3678, nil]
0x367a0x21f1	[0x367a, nil]
0x367b0x21f1	[0x367b, nil]
0x367c0x21f1	[0x367c, nil]
0x367d0x21f1	[0x367d, nil]
